date,zone,vehicle,timing,availability
2020-11-06,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-11-06,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-11-06,Zone 6/7/8/9/10,Canter,Morning,20
2020-11-06,Zone 6/7/8/9/10,Canter,Evening,20
2020-11-07,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-11-07,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-11-07,Zone 1/2/3/4/5,Canter,Morning,20
2020-11-07,Zone 1/2/3/4/5,Canter,Evening,20
2020-11-07,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-11-07,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-11-07,Zone 6/7/8/9/10,Canter,Morning,20
2020-11-07,Zone 6/7/8/9/10,Canter,Evening,20
2020-11-08,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-11-08,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-11-08,Zone 1/2/3/4/5,Canter,Morning,20
2020-11-08,Zone 1/2/3/4/5,Canter,Evening,20
2020-11-08,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-11-08,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-11-08,Zone 6/7/8/9/10,Canter,Morning,20
2020-11-08,Zone 6/7/8/9/10,Canter,Evening,20
2020-11-09,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-11-09,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-11-09,Zone 1/2/3/4/5,Canter,Morning,20
2020-11-09,Zone 1/2/3/4/5,Canter,Evening,20
2020-11-09,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-11-09,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-11-09,Zone 6/7/8/9/10,Canter,Morning,20
2020-11-09,Zone 6/7/8/9/10,Canter,Evening,20
2020-11-10,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-11-10,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-11-10,Zone 1/2/3/4/5,Canter,Morning,20
2020-11-10,Zone 1/2/3/4/5,Canter,Evening,20
2020-11-10,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-11-10,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-11-10,Zone 6/7/8/9/10,Canter,Morning,20
2020-11-10,Zone 6/7/8/9/10,Canter,Evening,20
2020-11-11,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-11-11,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-11-11,Zone 1/2/3/4/5,Canter,Morning,20
2020-11-11,Zone 1/2/3/4/5,Canter,Evening,20
2020-11-11,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-11-11,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-11-11,Zone 6/7/8/9/10,Canter,Morning,20
2020-11-11,Zone 6/7/8/9/10,Canter,Evening,20
2020-11-12,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-11-12,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-11-12,Zone 1/2/3/4/5,Canter,Morning,20
2020-11-12,Zone 1/2/3/4/5,Canter,Evening,20
2020-11-12,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-11-12,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-11-12,Zone 6/7/8/9/10,Canter,Morning,20
2020-11-12,Zone 6/7/8/9/10,Canter,Evening,20
2020-11-13,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-11-13,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-11-13,Zone 1/2/3/4/5,Canter,Morning,20
2020-11-13,Zone 1/2/3/4/5,Canter,Evening,20
2020-11-13,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-11-13,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-11-13,Zone 6/7/8/9/10,Canter,Morning,20
2020-11-13,Zone 6/7/8/9/10,Canter,Evening,20
2020-11-14,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-11-14,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-11-14,Zone 1/2/3/4/5,Canter,Morning,20
2020-11-14,Zone 1/2/3/4/5,Canter,Evening,20
2020-11-14,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-11-14,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-11-14,Zone 6/7/8/9/10,Canter,Morning,20
2020-11-14,Zone 6/7/8/9/10,Canter,Evening,20
2020-11-15,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-11-15,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-11-15,Zone 1/2/3/4/5,Canter,Morning,20
2020-11-15,Zone 1/2/3/4/5,Canter,Evening,20
2020-11-15,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-11-15,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-11-15,Zone 6/7/8/9/10,Canter,Morning,20
2020-11-15,Zone 6/7/8/9/10,Canter,Evening,20
2020-11-16,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-11-16,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-11-16,Zone 1/2/3/4/5,Canter,Morning,20
2020-11-16,Zone 1/2/3/4/5,Canter,Evening,20
2020-11-16,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-11-16,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-11-16,Zone 6/7/8/9/10,Canter,Morning,20
2020-11-16,Zone 6/7/8/9/10,Canter,Evening,20
2020-11-17,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-11-17,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-11-17,Zone 1/2/3/4/5,Canter,Morning,20
2020-11-17,Zone 1/2/3/4/5,Canter,Evening,20
2020-11-17,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-11-17,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-11-17,Zone 6/7/8/9/10,Canter,Morning,20
2020-11-17,Zone 6/7/8/9/10,Canter,Evening,20
2020-11-18,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-11-18,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-11-18,Zone 1/2/3/4/5,Canter,Morning,20
2020-11-18,Zone 1/2/3/4/5,Canter,Evening,20
2020-11-18,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-11-18,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-11-18,Zone 6/7/8/9/10,Canter,Morning,20
2020-11-18,Zone 6/7/8/9/10,Canter,Evening,20
2020-11-19,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-11-19,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-11-19,Zone 1/2/3/4/5,Canter,Morning,20
2020-11-19,Zone 1/2/3/4/5,Canter,Evening,20
2020-11-19,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-11-19,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-11-19,Zone 6/7/8/9/10,Canter,Morning,20
2020-11-19,Zone 6/7/8/9/10,Canter,Evening,20
2020-11-20,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-11-20,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-11-20,Zone 1/2/3/4/5,Canter,Morning,20
2020-11-20,Zone 1/2/3/4/5,Canter,Evening,20
2020-11-20,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-11-20,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-11-20,Zone 6/7/8/9/10,Canter,Morning,20
2020-11-20,Zone 6/7/8/9/10,Canter,Evening,20
2020-11-21,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-11-21,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-11-21,Zone 1/2/3/4/5,Canter,Morning,20
2020-11-21,Zone 1/2/3/4/5,Canter,Evening,20
2020-11-21,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-11-21,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-11-21,Zone 6/7/8/9/10,Canter,Morning,20
2020-11-21,Zone 6/7/8/9/10,Canter,Evening,20
2020-11-22,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-11-22,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-11-22,Zone 1/2/3/4/5,Canter,Morning,20
2020-11-22,Zone 1/2/3/4/5,Canter,Evening,20
2020-11-22,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-11-22,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-11-22,Zone 6/7/8/9/10,Canter,Morning,20
2020-11-22,Zone 6/7/8/9/10,Canter,Evening,20
2020-11-23,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-11-23,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-11-23,Zone 1/2/3/4/5,Canter,Morning,20
2020-11-23,Zone 1/2/3/4/5,Canter,Evening,20
2020-11-23,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-11-23,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-11-23,Zone 6/7/8/9/10,Canter,Morning,20
2020-11-23,Zone 6/7/8/9/10,Canter,Evening,20
2020-11-24,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-11-24,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-11-24,Zone 1/2/3/4/5,Canter,Morning,20
2020-11-24,Zone 1/2/3/4/5,Canter,Evening,20
2020-11-24,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-11-24,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-11-24,Zone 6/7/8/9/10,Canter,Morning,20
2020-11-24,Zone 6/7/8/9/10,Canter,Evening,20
2020-11-25,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-11-25,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-11-25,Zone 1/2/3/4/5,Canter,Morning,20
2020-11-25,Zone 1/2/3/4/5,Canter,Evening,20
2020-11-25,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-11-25,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-11-25,Zone 6/7/8/9/10,Canter,Morning,20
2020-11-25,Zone 6/7/8/9/10,Canter,Evening,20
2020-11-26,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-11-26,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-11-26,Zone 1/2/3/4/5,Canter,Morning,20
2020-11-26,Zone 1/2/3/4/5,Canter,Evening,20
2020-11-26,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-11-26,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-11-26,Zone 6/7/8/9/10,Canter,Morning,20
2020-11-26,Zone 6/7/8/9/10,Canter,Evening,20
2020-11-27,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-11-27,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-11-27,Zone 1/2/3/4/5,Canter,Morning,20
2020-11-27,Zone 1/2/3/4/5,Canter,Evening,20
2020-11-27,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-11-27,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-11-27,Zone 6/7/8/9/10,Canter,Morning,20
2020-11-27,Zone 6/7/8/9/10,Canter,Evening,20
2020-11-28,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-11-28,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-11-28,Zone 1/2/3/4/5,Canter,Morning,20
2020-11-28,Zone 1/2/3/4/5,Canter,Evening,20
2020-11-28,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-11-28,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-11-28,Zone 6/7/8/9/10,Canter,Morning,20
2020-11-28,Zone 6/7/8/9/10,Canter,Evening,20
2020-11-29,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-11-29,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-11-29,Zone 1/2/3/4/5,Canter,Morning,20
2020-11-29,Zone 1/2/3/4/5,Canter,Evening,20
2020-11-29,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-11-29,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-11-29,Zone 6/7/8/9/10,Canter,Morning,20
2020-11-29,Zone 6/7/8/9/10,Canter,Evening,20
2020-11-30,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-11-30,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-11-30,Zone 1/2/3/4/5,Canter,Morning,20
2020-11-30,Zone 1/2/3/4/5,Canter,Evening,20
2020-11-30,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-11-30,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-11-30,Zone 6/7/8/9/10,Canter,Morning,20
2020-11-30,Zone 6/7/8/9/10,Canter,Evening,20
2020-12-01,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-12-01,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-12-01,Zone 1/2/3/4/5,Canter,Morning,20
2020-12-01,Zone 1/2/3/4/5,Canter,Evening,20
2020-12-01,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-12-01,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-12-01,Zone 6/7/8/9/10,Canter,Morning,20
2020-12-01,Zone 6/7/8/9/10,Canter,Evening,20
2020-12-02,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-12-02,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-12-02,Zone 1/2/3/4/5,Canter,Morning,20
2020-12-02,Zone 1/2/3/4/5,Canter,Evening,20
2020-12-02,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-12-02,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-12-02,Zone 6/7/8/9/10,Canter,Morning,20
2020-12-02,Zone 6/7/8/9/10,Canter,Evening,20
2020-12-03,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-12-03,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-12-03,Zone 1/2/3/4/5,Canter,Morning,20
2020-12-03,Zone 1/2/3/4/5,Canter,Evening,20
2020-12-03,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-12-03,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-12-03,Zone 6/7/8/9/10,Canter,Morning,20
2020-12-03,Zone 6/7/8/9/10,Canter,Evening,20
2020-12-04,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-12-04,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-12-04,Zone 1/2/3/4/5,Canter,Morning,20
2020-12-04,Zone 1/2/3/4/5,Canter,Evening,20
2020-12-04,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-12-04,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-12-04,Zone 6/7/8/9/10,Canter,Morning,20
2020-12-04,Zone 6/7/8/9/10,Canter,Evening,20
2020-12-05,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-12-05,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-12-05,Zone 1/2/3/4/5,Canter,Morning,20
2020-12-05,Zone 1/2/3/4/5,Canter,Evening,20
2020-12-05,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-12-05,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-12-05,Zone 6/7/8/9/10,Canter,Morning,20
2020-12-05,Zone 6/7/8/9/10,Canter,Evening,20
2020-12-06,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-12-06,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-12-06,Zone 1/2/3/4/5,Canter,Morning,20
2020-12-06,Zone 1/2/3/4/5,Canter,Evening,20
2020-12-06,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-12-06,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-12-06,Zone 6/7/8/9/10,Canter,Morning,20
2020-12-06,Zone 6/7/8/9/10,Canter,Evening,20
2020-12-07,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-12-07,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-12-07,Zone 1/2/3/4/5,Canter,Morning,20
2020-12-07,Zone 1/2/3/4/5,Canter,Evening,20
2020-12-07,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-12-07,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-12-07,Zone 6/7/8/9/10,Canter,Morning,20
2020-12-07,Zone 6/7/8/9/10,Canter,Evening,20
2020-12-08,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-12-08,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-12-08,Zone 1/2/3/4/5,Canter,Morning,20
2020-12-08,Zone 1/2/3/4/5,Canter,Evening,20
2020-12-08,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-12-08,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-12-08,Zone 6/7/8/9/10,Canter,Morning,20
2020-12-08,Zone 6/7/8/9/10,Canter,Evening,20
2020-12-09,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-12-09,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-12-09,Zone 1/2/3/4/5,Canter,Morning,20
2020-12-09,Zone 1/2/3/4/5,Canter,Evening,20
2020-12-09,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-12-09,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-12-09,Zone 6/7/8/9/10,Canter,Morning,20
2020-12-09,Zone 6/7/8/9/10,Canter,Evening,20
2020-12-10,Zone 1/2/3/4/5,Gypsy,Morning,8
2020-12-10,Zone 1/2/3/4/5,Gypsy,Evening,8
2020-12-10,Zone 1/2/3/4/5,Canter,Morning,8
2020-12-10,Zone 1/2/3/4/5,Canter,Evening,8
2020-12-10,Zone 6/7/8/9/10,Gypsy,Morning,8
2020-12-10,Zone 6/7/8/9/10,Gypsy,Evening,8
2020-12-10,Zone 6/7/8/9/10,Canter,Morning,8
2020-12-10,Zone 6/7/8/9/10,Canter,Evening,8
2020-12-11,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-12-11,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-12-11,Zone 1/2/3/4/5,Canter,Morning,20
2020-12-11,Zone 1/2/3/4/5,Canter,Evening,20
2020-12-11,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-12-11,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-12-11,Zone 6/7/8/9/10,Canter,Morning,20
2020-12-11,Zone 6/7/8/9/10,Canter,Evening,20
2020-12-12,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-12-12,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-12-12,Zone 1/2/3/4/5,Canter,Morning,20
2020-12-12,Zone 1/2/3/4/5,Canter,Evening,20
2020-12-12,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-12-12,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-12-12,Zone 6/7/8/9/10,Canter,Morning,20
2020-12-12,Zone 6/7/8/9/10,Canter,Evening,20
2020-12-13,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-12-13,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-12-13,Zone 1/2/3/4/5,Canter,Morning,20
2020-12-13,Zone 1/2/3/4/5,Canter,Evening,20
2020-12-13,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-12-13,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-12-13,Zone 6/7/8/9/10,Canter,Morning,20
2020-12-13,Zone 6/7/8/9/10,Canter,Evening,20
2020-12-14,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-12-14,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-12-14,Zone 1/2/3/4/5,Canter,Morning,20
2020-12-14,Zone 1/2/3/4/5,Canter,Evening,20
2020-12-14,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-12-14,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-12-14,Zone 6/7/8/9/10,Canter,Morning,20
2020-12-14,Zone 6/7/8/9/10,Canter,Evening,20
2020-12-15,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-12-15,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-12-15,Zone 1/2/3/4/5,Canter,Morning,20
2020-12-15,Zone 1/2/3/4/5,Canter,Evening,20
2020-12-15,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-12-15,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-12-15,Zone 6/7/8/9/10,Canter,Morning,20
2020-12-15,Zone 6/7/8/9/10,Canter,Evening,20
2020-12-16,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-12-16,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-12-16,Zone 1/2/3/4/5,Canter,Morning,20
2020-12-16,Zone 1/2/3/4/5,Canter,Evening,20
2020-12-16,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-12-16,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-12-16,Zone 6/7/8/9/10,Canter,Morning,20
2020-12-16,Zone 6/7/8/9/10,Canter,Evening,20
2020-12-17,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-12-17,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-12-17,Zone 1/2/3/4/5,Canter,Morning,20
2020-12-17,Zone 1/2/3/4/5,Canter,Evening,20
2020-12-17,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-12-17,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-12-17,Zone 6/7/8/9/10,Canter,Morning,20
2020-12-17,Zone 6/7/8/9/10,Canter,Evening,20
2020-12-18,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-12-18,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-12-18,Zone 1/2/3/4/5,Canter,Morning,20
2020-12-18,Zone 1/2/3/4/5,Canter,Evening,20
2020-12-18,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-12-18,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-12-18,Zone 6/7/8/9/10,Canter,Morning,20
2020-12-18,Zone 6/7/8/9/10,Canter,Evening,20
2020-12-19,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-12-19,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-12-19,Zone 1/2/3/4/5,Canter,Morning,20
2020-12-19,Zone 1/2/3/4/5,Canter,Evening,20
2020-12-19,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-12-19,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-12-19,Zone 6/7/8/9/10,Canter,Morning,20
2020-12-19,Zone 6/7/8/9/10,Canter,Evening,20
2020-12-20,Zone 1/2/3/4/5,Gypsy,Morning,20
2020-12-20,Zone 1/2/3/4/5,Gypsy,Evening,20
2020-12-20,Zone 1/2/3/4/5,Canter,Morning,20
2020-12-20,Zone 1/2/3/4/5,Canter,Evening,20
2020-12-20,Zone 6/7/8/9/10,Gypsy,Morning,20
2020-12-20,Zone 6/7/8/9/10,Gypsy,Evening,20
2020-12-20,Zone 6/7/8/9/10,Canter,Morning,20
2020-12-20,Zone 6/7/8/9/10,Canter,Evening,20
